id,label,parentId
Andhali,Andhali,Palus
Ankalkhop,Ankalkhop,Palus
Anugdewadi,Anugdewadi,Palus
Bambavade,Bambavade,Palus
Bhilavadi,Bhilavadi,Palus
Bhilwadi Station,Bhilwadi Station,Palus
Bramhanal,Bramhanal,Palus
Burli,Burli,Palus
Burungwadi,Burungwadi,Palus
Chopadewadi,Chopadewadi,Palus
Dahyari,Dahyari,Palus
Dudhondi,Dudhondi,Palus
Ghogaon,Ghogaon,Palus
Hajarwadi,Hajarwadi,Palus
Khandobachiwadi,Khandobachiwadi,Palus
Khatav,Khatav,Palus
Kundal,Kundal,Palus
Malwadi,Malwadi,Palus
Morale (Rajapur),Morale (Rajapur),Palus
Nagarale,Nagarale,Palus
Nagthane,Nagthane,Palus
Palus,Palus,Palus
Pundi Tarf Walava,Pundi Tarf Walava,Palus
Pundiwadi,Pundiwadi,Palus
Radewadi,Radewadi,Palus
Ramanandnagar (N.V.),Ramanandnagar (N.V.),Palus
Sandgewadi,Sandgewadi,Palus
Savantpur,Savantpur,Palus
Share Dudhondi,Share Dudhondi,Palus
Sukhwadi,Sukhwadi,Palus
Suryagaon,Suryagaon,Palus
Tavdarwadi,Tavdarwadi,Palus
Tupari,Tupari,Palus
Vasgade,Vasgade,Palus
Vithalwadi,Vithalwadi,Palus
Ambewadi,Ambewadi,Shirala
Antri Bk,Antri Bk,Shirala
Antri Kh,Antri Kh,Shirala
Arala,Arala,Shirala
Asvalwadi,Asvalwadi,Shirala
Aundhi,Aundhi,Shirala
Bambavade,Bambavade,Shirala
Beldarwadi,Beldarwadi,Shirala
Belewadi,Belewadi,Shirala
Beradewadi,Beradewadi,Shirala
Bhashtewadi,Bhashtewadi,Shirala
Bhatshirgaon,Bhatshirgaon,Shirala
Bhatwadi,Bhatwadi,Shirala
Bhiravwadi,Bhiravwadi,Shirala
Bilashi,Bilashi,Shirala
Biur,Biur,Shirala
Charan,Charan,Shirala
Chikhali,Chikhali,Shirala
Chikhalwadi,Chikhalwadi,Shirala
Chinchewadi,Chinchewadi,Shirala
Chincholi,Chincholi,Shirala
Deowadi,Deowadi,Shirala
Dhamavade,Dhamavade,Shirala
Dhaswadi,Dhaswadi,Shirala
Dholewadi,Dholewadi,Shirala
Fakirwadi,Fakirwadi,Shirala
Gavalewadi,Gavalewadi,Shirala
Ghagarewadi,Ghagarewadi,Shirala
Girajvade,Girajvade,Shirala
Gudhe,Gudhe,Shirala
Hattegaon,Hattegaon,Shirala
Ingrul,Ingrul,Shirala
Jambhalewadi,Jambhalewadi,Shirala
Kadamwadi,Kadamwadi,Shirala
Kalundre,Kalundre,Shirala
Kande,Kande,Shirala
Kandur,Kandur,Shirala
Kapari,Kapari,Shirala
Karamale,Karamale,Shirala
Karanguli,Karanguli,Shirala
Kharale,Kharale,Shirala
Khed,Khed,Shirala
Khirawade,Khirawade,Shirala
Khujgaon,Khujgaon,Shirala
Khundalapur,Khundalapur,Shirala
Kinarewadi,Kinarewadi,Shirala
Kokarud,Kokarud,Shirala
Kondaiwadi,Kondaiwadi,Shirala
Kusaiwadi,Kusaiwadi,Shirala
Kusalewadi,Kusalewadi,Shirala
Ladewadi,Ladewadi,Shirala
Madalawadi,Madalawadi,Shirala
Malewadi,Malewadi,Shirala
Manadur,Manadur,Shirala
Manewadi,Manewadi,Shirala
Mangle,Mangle,Shirala
Mangrul,Mangrul,Shirala
Mankarwadi (N.V.),Mankarwadi (N.V.),Shirala
Marathwadi,Marathwadi,Shirala
Meni,Meni,Shirala
Mohare,Mohare,Shirala
Morewadi,Morewadi,Shirala
Nathavade,Nathavade,Shirala
Natoli,Natoli,Shirala
Nigadi,Nigadi,Shirala
Pachumbri,Pachumbri,Shirala
Padali,Padali,Shirala
Padalwadi,Padalwadi,Shirala
Panchagani,Panchagani,Shirala
Panumbre Tarf Shirala,Panumbre Tarf Shirala,Shirala
Panumbre Tarf Warun,Panumbre Tarf Warun,Shirala
Pavalewadi,Pavalewadi,Shirala
Phuphere,Phuphere,Shirala
Punavat,Punavat,Shirala
Ranjanwadi,Ranjanwadi,Shirala
Red,Red,Shirala
Rile,Rile,Shirala
Sagaon,Sagaon,Shirala
Sawantwadi,Sawantwadi,Shirala
Shendgewadi,Shendgewadi,Shirala
Shindewadi,Shindewadi,Shirala
Shirala,Shirala,Shirala
Shirala Kh.,Shirala Kh.,Shirala
Shirashi,Shirashi,Shirala
Shirsatwadi,Shirsatwadi,Shirala
Shivani,Shivani,Shirala
Shivarwadi,Shivarwadi,Shirala
Sonavade,Sonavade,Shirala
Tadavale,Tadavale,Shirala
Takave,Takave,Shirala
Upavale,Upavale,Shirala
Wadi Bhagai,Wadi Bhagai,Shirala
Wakaiwadi,Wakaiwadi,Shirala
Wakurde Bk,Wakurde Bk,Shirala
Wakurde Kh,Wakurde Kh,Shirala
Yelapur,Yelapur,Shirala
Yeslewadi,Yeslewadi,Shirala
Zolambi,Zolambi,Shirala
Alate,Alate,Tasgaon
Anjani,Anjani,Tasgaon
Arwade,Arwade,Tasgaon
Balgavade,Balgavade,Tasgaon
Bastawade,Bastawade,Tasgaon
Bendri,Bendri,Tasgaon
Bhairvawadi,Bhairvawadi,Tasgaon
Biranwadi,Biranwadi,Tasgaon
Borgaon,Borgaon,Tasgaon
Chikhal Gothan,Chikhal Gothan,Tasgaon
Chinchani,Chinchani,Tasgaon
Dahiwadi,Dahiwadi,Tasgaon
Dhavali,Dhavali,Tasgaon
Dhondewadi,Dhondewadi,Tasgaon
Dhulgaon,Dhulgaon,Tasgaon
Dongarsoni,Dongarsoni,Tasgaon
Dorli,Dorli,Tasgaon
Gaurgaon,Gaurgaon,Tasgaon
Gavhan,Gavhan,Tasgaon
Gotewadi,Gotewadi,Tasgaon
Hatnoli,Hatnoli,Tasgaon
Hatnoor,Hatnoor,Tasgaon
Jarandi,Jarandi,Tasgaon
Julewadi,Julewadi,Tasgaon
Kacharewadi,Kacharewadi,Tasgaon
Kaulage,Kaulage,Tasgaon
Kavathe Ekand,Kavathe Ekand,Tasgaon
Khalsa Dhamani,Khalsa Dhamani,Tasgaon
Khujagaon,Khujagaon,Tasgaon
Kindarwadi,Kindarwadi,Tasgaon
Kumathe,Kumathe,Tasgaon
Limb,Limb,Tasgaon
Lode,Lode,Tasgaon
Lokarewadi,Lokarewadi,Tasgaon
Manerajuri,Manerajuri,Tasgaon
Manjarde,Manjarde,Tasgaon
Matkunki,Matkunki,Tasgaon
Morale Ped,Morale Ped,Tasgaon
Nagaon Kavathe,Nagaon Kavathe,Tasgaon
Nagaon Nimani,Nagaon Nimani,Tasgaon
Nagewadi,Nagewadi,Tasgaon
Narsewadi,Narsewadi,Tasgaon
Nehru Nagar,Nehru Nagar,Tasgaon
Nimani,Nimani,Tasgaon
Nimblak,Nimblak,Tasgaon
Padali,Padali,Tasgaon
Panmalewadi,Panmalewadi,Tasgaon
Ped,Ped,Tasgaon
Punadi (Tasgaon),Punadi (Tasgaon),Tasgaon
Rajapur,Rajapur,Tasgaon
Savalaj,Savalaj,Tasgaon
Savarde,Savarde,Tasgaon
Shirgaon Kavathe,Shirgaon Kavathe,Tasgaon
Siddhewadi,Siddhewadi,Tasgaon
Sirgaon Visapur,Sirgaon Visapur,Tasgaon
Turchi,Turchi,Tasgaon
Upalavi,Upalavi,Tasgaon
Vajrachaunde,Vajrachaunde,Tasgaon
Vanjarwadi,Vanjarwadi,Tasgaon
Vijay Nagar,Vijay Nagar,Tasgaon
Visapur,Visapur,Tasgaon
Wadgaon,Wadgaon,Tasgaon
Waghapur,Waghapur,Tasgaon
Waifale,Waifale,Tasgaon
Wasumbe,Wasumbe,Tasgaon
Yamgarwadi,Yamgarwadi,Tasgaon
Yelavi,Yelavi,Tasgaon
Yogewadi,Yogewadi,Tasgaon
Ahirwadi,Ahirwadi,Walwa
Aitavade Bk,Aitavade Bk,Walwa
Aitavade Kh,Aitavade Kh,Walwa
Bagani,Bagani,Walwa
Bahadurwadi,Bahadurwadi,Walwa
Bahe,Bahe,Walwa
Banewadi,Banewadi,Walwa
Bavchi,Bavchi,Walwa
Beradmachi,Beradmachi,Walwa
Bhadkimbe,Bhadkimbe,Walwa
Bharatwadi,Bharatwadi,Walwa
Bhatwadi,Bhatwadi,Walwa
Bhavaninagar,Bhavaninagar,Walwa
Bichud,Bichud,Walwa
Borgaon,Borgaon,Walwa
Chikurde,Chikurde,Walwa
Devarde,Devarde,Walwa
Dhagewadi,Dhagewadi,Walwa
Dhavali,Dhavali,Walwa
Dhotrewadi,Dhotrewadi,Walwa
Dongarwadi,Dongarwadi,Walwa
Dudhari,Dudhari,Walwa
Farnewadi(Borgaon),Farnewadi(Borgaon),Walwa
Gatadwadi,Gatadwadi,Walwa
Gaundwadi,Gaundwadi,Walwa
Ghabakwadi,Ghabakwadi,Walwa
Gotkhindi,Gotkhindi,Walwa
Hubalwadi,Hubalwadi,Walwa
Itakare,Itakare,Walwa
Jakraiwadi,Jakraiwadi,Walwa
Jambhulwadi,Jambhulwadi,Walwa
June Khed,June Khed,Walwa
Kakachiwadi,Kakachiwadi,Walwa
Kalamwadi,Kalamwadi,Walwa
Kameri,Kameri,Walwa
Kanegaon,Kanegaon,Walwa
Kapuskhed,Kapuskhed,Walwa
Karandwadi,Karandwadi,Walwa
Karanjvade,Karanjvade,Walwa
Karve,Karve,Walwa
Kasegaon,Kasegaon,Walwa
Kedarwadi,Kedarwadi,Walwa
Kharatwadi,Kharatwadi,Walwa
Kille Machhindra Gad,Kille Machhindra Gad,Walwa
Kole,Kole,Walwa
Konoli,Konoli,Walwa
Koregaon,Koregaon,Walwa
Krishnanagar,Krishnanagar,Walwa
Kundalwadi,Kundalwadi,Walwa
Kurlap,Kurlap,Walwa
Ladegaon,Ladegaon,Walwa
Lavanmachi,Lavanmachi,Walwa
Mahadevwadi,Mahadevwadi,Walwa
Malewadi,Malewadi,Walwa
Manikwadi,Manikwadi,Walwa
Maralnathpur,Maralnathpur,Walwa
Mardawadi,Mardawadi,Walwa
Masuchiwadi,Masuchiwadi,Walwa
Mirajwadi,Mirajwadi,Walwa
Nagaon,Nagaon,Walwa
Narsihapur,Narsihapur,Walwa
Nave Khed,Nave Khed,Walwa
Naykalwadi,Naykalwadi,Walwa
Nerle,Nerle,Walwa
Ozarde,Ozarde,Walwa
Padavalwadi,Padavalwadi,Walwa
Peth,Peth,Walwa
Phalkewadi & Chandachiwadi,Phalkewadi & Chandachiwadi,Walwa
Pharnewadi(Shigaon),Pharnewadi(Shigaon),Walwa
Pokharni,Pokharni,Walwa
Rethare Dharan,Rethare Dharan,Walwa
Rethare  Harnaksha,Rethare  Harnaksha,Walwa
Rozawadi,Rozawadi,Walwa
Sakharale,Sakharale,Walwa
Satapewadi,Satapewadi,Walwa
Shekharwadi,Shekharwadi,Walwa
Shene,Shene,Walwa
Shigaon,Shigaon,Walwa
Shirate,Shirate,Walwa
Shirgaon,Shirgaon,Walwa
Shivpuri,Shivpuri,Walwa
Surul,Surul,Walwa
Takari,Takari,Walwa
Tambave,Tambave,Walwa
Tandulwadi,Tandulwadi,Walwa
Thanapude,Thanapude,Walwa
Tujarpur,Tujarpur,Walwa
Vashi,Vashi,Walwa
Vitthalwadi,Vitthalwadi,Walwa
Waghwadi,Waghwadi,Walwa
Walwa,Walwa,Walwa
Wategaon,Wategaon,Walwa
Yede Machchhindra,Yede Machchhindra,Walwa
Yede Nipani,Yede Nipani,Walwa
Yelur,Yelur,Walwa
Yewalewadi,Yewalewadi,Walwa
Agalavewadi,Agalavewadi,Jaoli
Akhade,Akhade,Jaoli
Akhegani,Akhegani,Jaoli
Alewadi,Alewadi,Jaoli
Ambeghar T.Kudal,Ambeghar T.Kudal,Jaoli
Ambeghar  T Medha,Ambeghar  T Medha,Jaoli
Andhari,Andhari,Jaoli
Anewadi,Anewadi,Jaoli
Apti,Apti,Jaoli
Arde,Arde,Jaoli
Asani,Asani,Jaoli
Bahule,Bahule,Jaoli
Bamnoli T. Kudal,Bamnoli T. Kudal,Jaoli
Belawade,Belawade,Jaoli
Beloshi,Beloshi,Jaoli
Bhaleghar,Bhaleghar,Jaoli
Bhamghar,Bhamghar,Jaoli
Bhanang,Bhanang,Jaoli
Bhivadi,Bhivadi,Jaoli
Bhogavali T.Kudal,Bhogavali T.Kudal,Jaoli
Bhogavali T. Medha,Bhogavali T. Medha,Jaoli
Bhuteghar,Bhuteghar,Jaoli
Bibhvi,Bibhvi,Jaoli
Bondarwadi,Bondarwadi,Jaoli
Chorambe,Chorambe,Jaoli
Dangreghar,Dangreghar,Jaoli
Dapawadi,Dapawadi,Jaoli
Dare Bk.,Dare Bk.,Jaoli
Dare Kh.,Dare Kh.,Jaoli
Deur,Deur,Jaoli
Dhanakwadi,Dhanakwadi,Jaoli
Dhondewadi,Dhondewadi,Jaoli
Divdev,Divdev,Jaoli
Divdevwadi,Divdevwadi,Jaoli
Duduskarwadi,Duduskarwadi,Jaoli
Dund,Dund,Jaoli
Furus,Furus,Jaoli
Gadhavali -Reh,Gadhavali -Reh,Jaoli
Galdev,Galdev,Jaoli
Ganje,Ganje,Jaoli
Gavdi,Gavdi,Jaoli
Ghoteghar,Ghoteghar,Jaoli
Gondemal,Gondemal,Jaoli
Hateghar,Hateghar,Jaoli
Humgaon,Humgaon,Jaoli
Indavli,Indavli,Jaoli
Jambruk,Jambruk,Jaoli
Jarewadi,Jarewadi,Jaoli
Jawalwadi,Jawalwadi,Jaoli
Jungti,Jungti,Jaoli
Kaloshi,Kaloshi,Jaoli
Karandi T.Medha,Karandi T.Medha,Jaoli
Karandoshi,Karandoshi,Jaoli
Karanje,Karanje,Jaoli
Karedi T.Kudal,Karedi T.Kudal,Jaoli
Kargaon,Kargaon,Jaoli
Karhar,Karhar,Jaoli
Kas,Kas,Jaoli
Kasbe  Bamnoli,Kasbe  Bamnoli,Jaoli
Katavali,Katavali,Jaoli
Kavadi,Kavadi,Jaoli
Kedambe,Kedambe,Jaoli
Kelghar T Medha,Kelghar T Medha,Jaoli
Kelghar T.Solshi,Kelghar T.Solshi,Jaoli
Kenjal,Kenjal,Jaoli
Kesakarwadi,Kesakarwadi,Jaoli
Kharshi  Baramure,Kharshi  Baramure,Jaoli
Kharshi T. Kudal,Kharshi T. Kudal,Jaoli
Kolewadi,Kolewadi,Jaoli
Kolghar,Kolghar,Jaoli
Kudal,Kudal,Jaoli
Kumbhargani,Kumbhargani,Jaoli
Kuraloshi,Kuraloshi,Jaoli
Kusawade,Kusawade,Jaoli
Kusumbi,Kusumbi,Jaoli
Mahigaon,Mahigaon,Jaoli
Mahu,Mahu,Jaoli
Majare  Shevandi,Majare  Shevandi,Jaoli
Malchoundi,Malchoundi,Jaoli
Maldev,Maldev,Jaoli
Maleshwar,Maleshwar,Jaoli
Mamurdi,Mamurdi,Jaoli
Manti (N.V.),Manti (N.V.),Jaoli
Maradmure,Maradmure,Jaoli
Marli,Marli,Jaoli
Medha (Ct),Medha (Ct),Jaoli
Met Indawli,Met Indawli,Jaoli
Mhamulkarwadi,Mhamulkarwadi,Jaoli
Mhasve,Mhasve,Jaoli
Mhate Bk,Mhate Bk,Jaoli
Mhate Kh.,Mhate Kh.,Jaoli
Mhavshi,Mhavshi,Jaoli
Mohat,Mohat,Jaoli
Morawale,Morawale,Jaoli
Morghar,Morghar,Jaoli
Mukavale,Mukavale,Jaoli
Munawale,Munawale,Jaoli
Nandgane,Nandgane,Jaoli
Narfdev,Narfdev,Jaoli
Nipani,Nipani,Jaoli
Nizare,Nizare,Jaoli
Okhavadi,Okhavadi,Jaoli
Ozare,Ozare,Jaoli
Pali T. Tamb,Pali T. Tamb,Jaoli
Panas,Panas,Jaoli
Panas Reh,Panas Reh,Jaoli
Pawarwadi,Pawarwadi,Jaoli
Phalani,Phalani,Jaoli
Pimpali,Pimpali,Jaoli
Pimpri T. Medha,Pimpri T. Medha,Jaoli
Prabhuchiwadi,Prabhuchiwadi,Jaoli
Punavadi,Punavadi,Jaoli
Ramwadi,Ramwadi,Jaoli
Rangeghar,Rangeghar,Jaoli
Ranjni,Ranjni,Jaoli
Raygaon,Raygaon,Jaoli
Rendimura (N.V.),Rendimura (N.V.),Jaoli
Rengadiwadi,Rengadiwadi,Jaoli
Ritkawali,Ritkawali,Jaoli
Ruighar,Ruighar,Jaoli
Sahyadrinagar (N.V.),Sahyadrinagar (N.V.),Jaoli
Sanapane,Sanapane,Jaoli
Sangvi T. Kudal,Sangvi T. Kudal,Jaoli
Sangvi T. Medha,Sangvi T. Medha,Jaoli
Sarjapur,Sarjapur,Jaoli
Sartale,Sartale,Jaoli
Savali,Savali,Jaoli
Sawari,Sawari,Jaoli
Sawrat,Sawrat,Jaoli
Sayali,Sayali,Jaoli
Saygaon,Saygaon,Jaoli
Sayghar,Sayghar,Jaoli
Shete,Shete,Jaoli
Shindewadi,Shindewadi,Jaoli
Somardi,Somardi,Jaoli
Songaon,Songaon,Jaoli
Takawli,Takawli,Jaoli
Taloshi,Taloshi,Jaoli
Tambi,Tambi,Jaoli
Tambi T. Medha,Tambi T. Medha,Jaoli
Tetli,Tetli,Jaoli
Umbarewadi,Umbarewadi,Jaoli
Vadgare,Vadgare,Jaoli
Vagheshwar,Vagheshwar,Jaoli
Vahagaon,Vahagaon,Jaoli
Vahite,Vahite,Jaoli
Valanjwadi,Valanjwadi,Jaoli
Valuth,Valuth,Jaoli
Varoshi,Varoshi,Jaoli
Vasota,Vasota,Jaoli
Vatambe,Vatambe,Jaoli
Vele,Vele,Jaoli
Vivar,Vivar,Jaoli
Waghali,Waghali,Jaoli
Waki,Waki,Jaoli
Yekiv,Yekiv,Jaoli
Abachiwadi,Abachiwadi,Karad
Adarshnagar,Adarshnagar,Karad
Akaichiwadi,Akaichiwadi,Karad
Ambavade,Ambavade,Karad
Andharwadi,Andharwadi,Karad
Ane,Ane,Karad
Antvadi,Antvadi,Karad
Arewadi,Arewadi,Karad
Atake,Atake,Karad
Babarmachi,Babarmachi,Karad
Babarmachi Punarvasit(Dicholi),Babarmachi Punarvasit(Dicholi),Karad
Bamanwadi,Bamanwadi,Karad
Bandakerwadi,Bandakerwadi,Karad
Banugadewadi,Banugadewadi,Karad
Belavade  Bk,Belavade  Bk,Karad
Beldari,Beldari,Karad
Belvade Haveli,Belvade Haveli,Karad
Belwadi,Belwadi,Karad
Bhagatwadi (N.V.),Bhagatwadi (N.V.),Karad
Bhambe,Bhambe,Karad
Bharewadi,Bharewadi,Karad
Bhavanwadi,Bhavanwadi,Karad
Bholewadi,Bholewadi,Karad
Bhosalewadi,Bhosalewadi,Karad
Bhurbhushi,Bhurbhushi,Karad
Bhuyachiwadi,Bhuyachiwadi,Karad
Botrewadi,Botrewadi,Karad
British-Shirwade,British-Shirwade,Karad
Chachegaon,Chachegaon,Karad
Chapnemala,Chapnemala,Karad
Charegaon,Charegaon,Karad
Chaugulemala,Chaugulemala,Karad
Chikhali,Chikhali,Karad
Chinchani,Chinchani,Karad
Chorajwadi,Chorajwadi,Karad
Chore,Chore,Karad
Chormarwadi,Chormarwadi,Karad
Daphalwadi (N.V.),Daphalwadi (N.V.),Karad
Delewadi,Delewadi,Karad
Dhanakwadi,Dhanakwadi,Karad
Dhavarwadi,Dhavarwadi,Karad
Dhondewadi,Dhondewadi,Karad
Dushere,Dushere,Karad
Gaikwadwadi,Gaikwadwadi,Karad
Gamewadi,Gamewadi,Karad
Ganeshwadi,Ganeshwadi,Karad
Gharalwadi,Gharalwadi,Karad
Gharewadi,Gharewadi,Karad
Ghogaon,Ghogaon,Karad
Gholapwadi,Gholapwadi,Karad
Ghonasi,Ghonasi,Karad
Godwadi,Godwadi,Karad
Goleshwar,Goleshwar,Karad
Gondi,Gondi,Karad
Gopalnagar,Gopalnagar,Karad
Gosavewadi,Gosavewadi,Karad
Gote,Gote,Karad
Gotewadi,Gotewadi,Karad
Govare,Govare,Karad
Hajarmachi (Ct),Hajarmachi (Ct),Karad
Hanbarwadi,Hanbarwadi,Karad
Hanumantwadi,Hanumantwadi,Karad
Hanumanwadi,Hanumanwadi,Karad
Harpalwadi,Harpalwadi,Karad
Havelwadi,Havelwadi,Karad
Helgaon,Helgaon,Karad
Hingnole,Hingnole,Karad
Indoli,Indoli,Karad
Jadhavmala,Jadhavmala,Karad
Jakhinwadi,Jakhinwadi,Karad
Jinti,Jinti,Karad
Julewadi,Julewadi,Karad
Junjarwadi,Junjarwadi,Karad
Kacharewadi,Kacharewadi,Karad
Kalantrewadi,Kalantrewadi,Karad
Kale,Kale,Karad
Kaletake,Kaletake,Karad
Kalgaon,Kalgaon,Karad
Kalvade,Kalvade,Karad
Kamathi,Kamathi,Karad
Kambirwadi,Kambirwadi,Karad
Kapil,Kapil,Karad
Karanjoshi,Karanjoshi,Karad
Karavadi,Karavadi,Karad
Karve,Karve,Karad
Kasarshirambe,Kasarshirambe,Karad
Kavathe,Kavathe,Karad
Kese,Kese,Karad
Khalkarwadi,Khalkarwadi,Karad
Kharade,Kharade,Karad
Khodjaiwadi,Khodjaiwadi,Karad
Khodshi,Khodshi,Karad
Khubi,Khubi,Karad
Kirpe,Kirpe,Karad
Kival,Kival,Karad
Kodoli,Kodoli,Karad
Kole,Kole,Karad
Kolewadi,Kolewadi,Karad
Konegaon,Konegaon,Karad
Koparde Haveli,Koparde Haveli,Karad
Koregaon,Koregaon,Karad
Koriwale,Koriwale,Karad
Korti,Korti,Karad
Koyanavasahat,Koyanavasahat,Karad
Kusur,Kusur,Karad
Latakewadi,Latakewadi,Karad
Loharwadi,Loharwadi,Karad
Maharugadewadi,Maharugadewadi,Karad
Malkhed,Malkhed,Karad
Malwadi,Malwadi,Karad
Mangwadi,Mangwadi,Karad
Manu,Manu,Karad
Marali,Marali,Karad
Maskarwadi,Maskarwadi,Karad
Masur,Masur,Karad
Matekerwadi,Matekerwadi,Karad
Mervawadi,Mervawadi,Karad
Mhasoli,Mhasoli,Karad
Mhopre,Mhopre,Karad
Munawale,Munawale,Karad
Mundhe,Mundhe,Karad
Nadashi,Nadashi,Karad
Nandgaon,Nandgaon,Karad
Nandlapur,Nandlapur,Karad
Nanegaon,Nanegaon,Karad
Narayanwadi,Narayanwadi,Karad
Navin Gaonthun Gharewadi,Navin Gaonthun Gharewadi,Karad
Navin Kavathe,Navin Kavathe,Karad
Navinmalkheda,Navinmalkheda,Karad
Navin Nandgaon,Navin Nandgaon,Karad
Nigadi,Nigadi,Karad
Ond,Ond,Karad
Ondosha,Ondosha,Karad
Pachund,Pachund,Karad
Pachupatewadi,Pachupatewadi,Karad
Pachwadwasahat,Pachwadwasahat,Karad
Padali,Padali,Karad
Padalikese,Padalikese,Karad
Pal,Pal,Karad
Parale,Parale,Karad
Parle,Parle,Karad
Pashchimsupane,Pashchimsupane,Karad
Patharwadi,Patharwadi,Karad
Patilmala,Patilmala,Karad
Pawarwadi,Pawarwadi,Karad
Pawarwadi,Pawarwadi,Karad
Pimpari,Pimpari,Karad
Potale,Potale,Karad
Rajmachi,Rajmachi,Karad
Rethare Bk.,Rethare Bk.,Karad
Rethare Kh.,Rethare Kh.,Karad
Risvad,Risvad,Karad
Sabalwadi,Sabalwadi,Karad
Saidapur (Ct),Saidapur (Ct),Karad
Sajur,Sajur,Karad
Sakurdi,Sakurdi,Karad
Salshirambe,Salshirambe,Karad
Sanjaynagar,Sanjaynagar,Karad
Sanjaynagar,Sanjaynagar,Karad
Savade,Savade,Karad
Savarghar,Savarghar,Karad
Sayapur,Sayapur,Karad
Shahapur,Shahapur,Karad
Shakerwadi (N.V.),Shakerwadi (N.V.),Karad
Shamgaon,Shamgaon,Karad
Shelakewadi,Shelakewadi,Karad
Shelekewadi,Shelekewadi,Karad
Shendawadi,Shendawadi,Karad
Shenoli,Shenoli,Karad
Shenolistalion,Shenolistalion,Karad
Shere,Shere,Karad
Shevalwadi,Shevalwadi,Karad
Shevalwadi,Shevalwadi,Karad
Shevalwadi,Shevalwadi,Karad
Shewalewadi,Shewalewadi,Karad
Shindewadi,Shindewadi,Karad
Shinganwadi,Shinganwadi,Karad
Shiravade,Shiravade,Karad
Shirgaon,Shirgaon,Karad
Shitalwadi,Shitalwadi,Karad
Shiwade,Shiwade,Karad
Supane,Supane,Karad
Surli,Surli,Karad
Talbid,Talbid,Karad
Talgaon,Talgaon,Karad
Tambave,Tambave,Karad
Tarukh,Tarukh,Karad
Tasavade,Tasavade,Karad
Tembhu,Tembhu,Karad
Thoerathmal,Thoerathmal,Karad
Thoratmala,Thoratmala,Karad
Tulsan,Tulsan,Karad
Umbraj,Umbraj,Karad
Undale,Undale,Karad
Uttar Tambave,Uttar Tambave,Karad
Vadgaon Umbraj,Vadgaon Umbraj,Karad
Vadoli Bhikeshwar,Vadoli Bhikeshwar,Karad
Vadoli Nileshwar,Vadoli Nileshwar,Karad
Vagheri,Vagheri,Karad
Vahagaon,Vahagaon,Karad
Vanarwadi,Vanarwadi,Karad
Vanavasmachi,Vanavasmachi,Karad
Vanvadi (Sadashivgad),Vanvadi (Sadashivgad),Karad
Vanvasmachi,Vanvasmachi,Karad
Varade,Varade,Karad
Varunji,Varunji,Karad
Vasantgad,Vasantgad,Karad
Vastisakurdi,Vastisakurdi,Karad
Vathar,Vathar,Karad
Vijaynagar,Vijaynagar,Karad
Ving,Ving,Karad
Virvade,Virvade,Karad
Vithobawadi,Vithobawadi,Karad
Wadgaon Haveli,Wadgaon Haveli,Karad
Wagheshwar,Wagheshwar,Karad
Wanyachiwadi,Wanyachiwadi,Karad
Wazewadi (N.V.),Wazewadi (N.V.),Karad
Yadavawadi,Yadavawadi,Karad
Yadavwadi,Yadavwadi,Karad
Yelgaon,Yelgaon,Karad
Yenake,Yenake,Karad
Yenape,Yenape,Karad
Yeravale,Yeravale,Karad
Yeshwantnagar,Yeshwantnagar,Karad
Yevati,Yevati,Karad
Ahire,Ahire,Khandala
Ajnuj,Ajnuj,Khandala
Ambarwadi,Ambarwadi,Khandala
Andori,Andori,Khandala
Asawali,Asawali,Khandala
Atit,Atit,Khandala
Balu Patlachiwadi,Balu Patlachiwadi,Khandala
Bavda,Bavda,Khandala
Bavkalwadi,Bavkalwadi,Khandala
Bhadavade,Bhadavade,Khandala
Bhade,Bhade,Khandala
Bhatghar,Bhatghar,Khandala
Bholi,Bholi,Khandala
Bori,Bori,Khandala
Dapakeghar,Dapakeghar,Khandala
Deoghar,Deoghar,Khandala
Dhangarwadi,Dhangarwadi,Khandala
Dhawadwadi,Dhawadwadi,Khandala
Ghadgewadi,Ghadgewadi,Khandala
Ghatdare,Ghatdare,Khandala
Golegaon,Golegaon,Khandala
Guthalwadi,Guthalwadi,Khandala
Harali,Harali,Khandala
Hartali,Hartali,Khandala
Javale,Javale,Khandala
Kanhavadi,Kanhavadi,Khandala
Kanheri,Kanheri,Khandala
Karadwadi,Karadwadi,Khandala
Karnavadi,Karnavadi,Khandala
Kavathe,Kavathe,Khandala
Kesurdi,Kesurdi,Khandala
Khandala,Khandala,Khandala
Khed Bk.,Khed Bk.,Khandala
Koparde,Koparde,Khandala
Limachiwadi,Limachiwadi,Khandala
Lohom,Lohom,Khandala
Lonand (Ct),Lonand (Ct),Khandala
Loni,Loni,Khandala
Mane Colony (N.V.),Mane Colony (N.V.),Khandala
Mariachiwadi,Mariachiwadi,Khandala
Mhavashi,Mhavashi,Khandala
Mirje,Mirje,Khandala
Moh Tarf Shirwal,Moh Tarf Shirwal,Khandala
Morve,Morve,Khandala
Naigaon,Naigaon,Khandala
Nimbodi,Nimbodi,Khandala
Padali,Padali,Khandala
Padegaon,Padegaon,Khandala
Palashi,Palashi,Khandala
Pargaon,Pargaon,Khandala
Pimpare Bk.,Pimpare Bk.,Khandala
Pisalwadi,Pisalwadi,Khandala
Rajewadi,Rajewadi,Khandala
